movie_id,title,year,plot
3598018,Dionysius Thrax,2009,"Albert Thornton has convinced his waitress to kill and revive him in a series of attempts to record an out of body experience. Albert is like so many of his species...cold, detached, delusional and paranoid. Even changing the past seemed easier that preparing for the future or living in the present. This was of course not the case. But no one told Albert that."
3599901,Disconnect,2008,"Don Miller hates his job. Seems like a common enough malady in today's society... Only Don doesn't live in today's society. In the not-too-distant future, Don's profession (telemarketing) has taken on a whole new dimension. Now salesmen appear holographically in the homes of potential buyers. While the technology has advanced, the amount of respect that goes along with the job certainly hasn't. All it takes is one particularly bad day to push Don to rebel against his soul-crushing daily grind as he tries desperately to salvage some dignity in a world that seems hell-bent on kicking a man when he's down."
3601116,Dissident,2009,"In the near future, a widow and her gifted young son are spending their last night together before he leaves to attend the Ministry Academy, the training ground for a massive security corporation charged with keeping order at any cost. But their night is interrupted by the arrival of a dangerous political fugitive."
3601488,District 9,2009,"In 1982, a massive star ship bearing a bedraggled alien population, nicknamed ""The Prawns,"" appeared over Johannesburg, South Africa. Twenty-eight years later, the initial welcome by the human population has faded. The refugee camp where the aliens were located has deteriorated into a militarized ghetto called District 9, where they are confined and exploited in squalor. In 2010, the munitions corporation, Multi-National United, is contracted to forcibly evict the population with operative Wikus van der Merwe in charge. In this operation, Wikus is exposed to a strange alien chemical and must rely on the help of his only two new 'Prawn' friends."
3604540,Doctor S Battles the Sex Crazed Reefer Zombies: The Movie,2009,"In a quiet American town, life has decidedly slowed down to a crawl. A small group of scientists have unwittingly unleashed a horrible force upon the town. Mary Jane, the all American sweetheart, parks on Make Out Hill with her boyfriend Billy Everybody. He smokes some of the reefer and is suddenly transformed into a sex- crazed reefer zombie. Just as Billy lunges forward he is pulled out of the car and thrown to ground and shot. Mary Jane looks at her brutal savior, Dr. S. Dr S. battles his way back to the city, while dragging Mary Jane behind him. While Mary Jane tries to come to grip with the possible reality of her family dead and asks Dr. S to explain how this all happened. Dr. S tells her of how he and his team developed the reefer for the military to use as weapon, but it was too unstable. In a last ditch effort to create a more stable strain of the reefer, Dr. S tested some on himself. The reefer changed him, made him strong, but filled with an uncontrollable rage. Unable to stop himself Dr. S killed his whole team. Convincing Mary Jane there is a cure, Dr. S vows to set things right."
3608246,"Don't Deport Me, Scotty",2008,"See what happens when a permanent member of a popular space crew finds his status is in question. In any galaxy, when we deny due process and human rights to some, we put all of our freedoms at risk. Like in America where unfair immigration laws are denying basic due process to immigrants that live here."
3610206,Doomsday,2008,"Great Britain, 2007. A deadly plague, known as the ""Reaper Virus,"" has broken out, killing hundreds of thousands in its wake. In desperation, the British Government evacuates as many survivors as it can out of the infected area, and then builds a wall, preventing the remainder from escaping. Thirty years later, with the wall still up and the victims all but forgotten, the virus breaks out again. The Government decides to send a crack team of operatives, led by Major Eden Sinclair, into the hot zone to investigate the possibility of a cure."
3615022,Dr. Otto Dekein's Original Design,2009,"Dr. Otto Dekein is a Topological Space-time Physicist whose life's sole focus was his work: the construction of a successfully operating Time Machine. He and his assistant, Mortimer Lanyard, had been laboring toward this end for nine arduous years, recently drawing near to the breakthrough for which they had been hoping. Now, on the brink of success, Dekein's ex-wife appears unexpectedly with life-changing news: Dekein has a son of nineteen years. Suddenly thrust into the drama of family life, Dekien must learn to cope under these new circumstances while pressing forward to complete his long-awaited Time Machine; but will the combined pressures of family and work be too much to handle?"
3615719,Dragonball Evolution,2009,"The story begins with Goku, who seeks out upon his adoptive grandfather Grandpa Gohan's dying request to find the great Master Roshi and gather all seven Dragon Balls. Of which he has one, in order to prevent the evil Lord Piccolo from succeeding in his desire to use the Dragon Balls to take over the world. And Goku's quest is to obtain the mystical Dragonballs before Piccolo does."
3616540,Dream Assassin,2008,"Would-be reporter Hannah Jones-Drew investigates a series of mysterious deaths. Only two threads connect the victims: membership in a shadowy international crime syndicate, and the fact they died in their sleep. In the face of increasing peril, Hannah draws ever closer to the enigmatic figure at the heart of the mystery: a man known only as 'The Dream Assassin'."
3617512,Dreams,2009,"When a withdrawn girl wakes up in a daymare, she realizes that everything is stirring in reverse. In this bizarre world, she decides to bury her dreams and let go of the components in her life that have prevented her from seeing the light."
3648854,Empathy,2009,"Stanley Paxton is an honest man who works an honest man's job. Above all else he is the proud father of a seven-year-old daughter who spreads kindness and love to all those she encounters. When Stanley witnesses the aftermath of a car accident that claims his daughter's life, he falls into a deep depression. The only salvation left for Stanley is to come to terms with his own dark past."
3651152,Encarta IV: Dark Hope,2008,With their existence doomed in an endless anomaly in space (the rift from 'Condemned'); the crew of the starship Encarta must stop a creature from tearing apart the space time continuum. With countless civilizations in peril the crew of Encarta is the last chance of survival for the final frontier...
3651518,End,2009,"In the face of an apocalyptic world, father and daughter are forced to grapple with their relationship while facing a pandemic that threatens to eliminate humanity. While the world decays around them they seek shelter and protection within their own house. Civilization slowly slips away leaving them forsaken and isolated, until a group of survivors suddenly shows up on their doorstep seeking help and shelter. Bringing in the survivors forces them to unite and a power struggle ignites within the house as each individual attempts to cope with the tragedy enveloping them. Even in this test of preserving the human spirit, these nine individuals begin to learn what it takes to be human and live within a rapidly changing world."
3653046,Enigma,2009,"Floating dead in space, transport ship Genesis becomes an unsolvable mystery. All hands on board have been killed. What began as a simple transport mission for the crew of the Genesis, ends with not only their bloodshed, but the loss of an important military prisoner. The people of earth are in a time of crisis. They are waging war against a far superior opponent, an alien race called the Cnidarians. After a bloody assault on a military ship, the Vendetta, USSM special forces were able to capture their first Cnidarian prisoner, code named 71099. But commonly known through out the fleet as Ediolon, the phantom. Realizing that a military transport would be too obvious of a target to their enemy, the USSM enlisted the freelance ship Genesis, commanded by Nathaniel J Rhys to secretly transport the prisoner to the high security prison located on Mars' moon Demos. The ship never arrived. General Rothman immediately launches an investigation team, and is determined to get to the bottom of this mystery, for one of the dead was his niece, Kyleigh. He will not let her death be in vain. Even with all its efforts, what happened on this voyage is unclear to the investigation team. All are dead, but how, and why? Has earth lost its chance take an advantage in their losing war? Watch closely and see if you can discover the enigma of this doomed mission."
3658146,Escape,2009,"Escape is a love story that revolves around a young couple. The woman is inconsolable about all the terrible things that go on around the world everyday - bombings, floods, war, etc. Her boyfriend/husband realizes that there is only one place they can go together to escape it all - the moon."
3664101,Every Song Must End,2009,"Every Song Must End is a classic paranoia tale centered on an innocent man who, through a freak accident, makes the most powerful of all enemies - The General Public. It's democracy gone wild for 'Generation W' in this tragic glimpse into one very possible, very frightening future."
3668182,Express 831,2008,"Express 831 is a film about the nature of memories, the way relationships are built, and the necessity to take every opportunity that life has to offer. Like a subway station, decisions and chances come and go every second. Sam, a college student celebrating his 21st birthday, must realize that he can no longer live his life without getting on board. Like all passengers, Sam must take the initiative to follow this journey in order to affect the destination. This is the only way for him to move forward."
3669098,Extropy,2009,"Philip Zephyr believes he has made a breakthrough in his field of gerontology; the study of human aging. Ambitious and impatient, he takes his stunning results to an eccentric and eager investor. Against the will of everyone around him, he enters into a potentially dangerous experimentation process to prove that his revolutionary age-defying gene therapy really works."
3669533,Eyeborgs,2009,"Are government surveillance cameras intended to keep us safe actually killing people? Is it a plot by the government to suppress the opposition, or have our terrorist enemies secretly gained control of our security system and are now using it against us? Following another major terrorist attack the US instigates an intense government surveillance program in which every camera in the country is linked into a single, all-seeing network called the ODIN system (for Optical Defense Intelligence Network). The system includes millions of mobile, robotic surveillance cameras known as ""Eyeborgs,"" which watch everyone for suspicious behavior, all in the name of security, law enforcement and keeping America safe. An agent for the Department of Homeland Security grows suspicious of the system after a series of odd murders in which the physical evidence doesn't match up to what the video records show. Now he must work outside the system to find out who is really controlling the Eyeborgs. With the help of a broadcast journalist and a purple haired Punk Rocker who turns out to be the President's nephew, he must stop a plot to assassinate the President during the final debate of the election."
3671476,Fade,2008,"A quiet exploration of the philosophies of freedom and existence set in the guise of a minimal science fiction tale, ala Solaris or 2001: A Space Odyssey. Chloe374 lives a bland and unquestioning life in an underground facility governed by Orwellian forces. When she is given charge of a disobedient resident, her curiosity is spurned, and she decides to explore the forbidden outside world in order to discover meaning for her life. Shot as part of the director's university thesis."
3685664,Filler!,2008,Professor Okembje's latest invention signals the dawn of a new era. But will it be the humanity's salvation ... or its damnation? A team of intrepid detectives find themselves caught in a harrowing game of cat and mouse as they attempt to solve its riddle. Woe betides any who dare not gaze upon the majesty that is FILLER!
3690394,First Strike,2009,"America hasn't suffered another terrorist attack on her home soil since 9/11...until now! This sci-fi action thriller follows Jordan Tyler, a former expert in the U.S military's top-secret psychic spy program. After his ominous visions of an airborne bio-terror attack on the U.S. become reality, Jordan and his scientist wife Cici, race against the clock to stop an incurable, bio-engineered virus that could end civilization as we know it..."
3695981,Flyer,2009,"A playful, meditative, and organic abstract animation accompanied by experimental music. Created with a combination of intentional drawn imagery and interpolations from software processing, it explores the transformation of color, line, space, sound and motion to evoke visual and sonic space and time outside our own."
3699605,For Us,2009,"A cryptic note on a matchbook sends Ralph and Alice to a seedy waterfront bar. Close behind, two shadowy figures stalk them through city streets. Believing that a mysterious device hidden in the back room is their best hope for escape, Alice takes the stage, hoping an unexpected torch song will distract everyone in the bar long enough for Ralph to break in and steal the device. But just as Ralph cracks the locks on their prize, the dark pursuers rush in, revealing that there's more to the story than either Ralph or Alice could have imagined. Shot entirely on green screen, ""For Us"" presents a 1940s film noir tale of intrigue, drawing stylistic inspiration from classics like Kiss Me Deadly with its dark shadows, menacing characters, and moody atmosphere. But the story speaks the narrative language of modern science fiction, resonating with a powerful climax that provokes essential questions: what's really motivating the main characters? What's their real connection to their pursuers, and what's so important about the device they're so eager to find?"
3709837,FroboCop,2009,"The venomous 'James Cold' is currently robbing a medical facility; Frobo Cop and his partner Officer Whiteman are the first ones on the scene. Through an action pact sequence of plot twist and turns, and the introduction of new characters, secretes about Frobo Cops past are revealed."
3710905,From the Dark,2009,"Eight college friends gather at a remote cabin for an annual weekend of drinking and fun. When a blood-covered teenage girl crashes their party, she unwittingly brings something with her, that transforms every door of the cabin from an exit to an entrance of terror. With no place to go and nowhere to hide, paranoia flares as they wait for certain death that may take everyone of them before the morning comes."
3711301,Front Lawn,2009,"A young couple move into their first home. But before they can settle in and enjoy all the rewards of suburban life, a strange being in an astronaut suit appears on their front lawn. Rather than alert the authorities or confront the strange traveler, they decide to watch and wait for it to make the first move...and wait...and wait."
3715828,Future Farmer,2008,"On a futuristic plantation where fruits are genetically enhanced with animal DNA, farmer Garrett Kelly and his android farm hand ADAM desperately fight to hide their trade secrets from competitors. When his nephew threatens to sell the farm and use the money to leave the planet with his fiancé, Garrett ponders more drastic measures."
3716974,G-Force,2009,"Tycoon Leonard Saber's multinational company makes a Barnum presentation of its intelligent system to link all Household appliances with shopping lists etcetera. Ben Kendall's secret government agents team, mainly comprising Guinea pigs, plus a mole and insects like the fly Mooch and even cockroaches, must stop it, being a cover for a deadly weapon which would exterminate humanity. The FBI is not impressed and shuts down Kendall's program, but he and his animal team go on."
3717093,G.I. Joe: The Invasion of Cobra Island,2009,"When Cobra develops a secret bio-weapon on their hidden island base, GI Joe is called in to stop them. A daring invasion is executed with Snake-Eyes squaring off against Storm Shadow, his old nemesis. But the Joes learn that Cobra is a slippery snake when they fail to capture the bio weapon."
3717095,G.I. Joe: The Rise of Cobra,2009,"Two soldiers stationed in Kazahkstan (Captain Duke Hauser and his partner ""Ripcord"") are ordered to transport special warheads created by MARS, an arms' manufacturer controlled by James McCullen. When they are attacked by thieves (led by Anastasia DeCobray, with whom Duke has history), they are saved by a top secret, international special forces unit known as ""G.I. Joe"". The leader of G.I. Joe, General Abernathy (or Hawk) is on the trail of the thieves: an evil organization called ""Cobra"". While Duke and Ripcord train to join the Joes, McCullen (""Destro"") is secretly working for Cobra and plotting to recapture his metal-eating ""Nanomite"" warheads. Duke and Ripcord (with help from Heavy Duty, Snake Eyes, and the rest of the Joes) must prove that they are Real American Heroes -- by stopping the launch of these warheads before Cobra uses them to take over the world."
3719361,Gamer,2009,"Ken Castle is extremely rich, popular and powerful since he invented and started exploiting the virtual online parallel reality games, in which people can either pay as user or be paid as 'actor' in a system of mind-control. The ultimate version, Slayers, fields death row convicts as gladiators in a desperate dim bid for survival, which no-one made yet. The champion, John 'Kable' Tillman, was scheduled to die just before he'ld gain release, but he persuades his teenage 'handler' to hand over the reins so he can fully use his talents and experience. Thus Kable escapes to freedom, only to be chased illegally by Castle's men, yet fights back all the way to his HQ and challenges his evil hidden plans."
3722948,GB: 2525,2009,"Los Angeles, 2525: The future is here. And the Latinos are pissed. In the action-thriller Barrio: 2525, a truce is shattered when a drive-by shooting rocks the barrios of the desolate City of Angels. Now, it's up to SUP' (Frank Alvarez), the respected adviser of the 54th Street gang, to find out who is responsible for the breach and salvage the peace."
3725176,Genetics 2008,2008,"Two women suffering from the pitfalls of what they think life dealt them, find themselves in the Bodies of each other. Along the way, both women face circumstances and come to the realization of their own individual internal flaws. Will they fall deeper into chaos of the conditions that meet them? Or will they have the strength to succeed the quests that each of them face?"
3725742,Gentlemen Broncos,2009,"Benjamin, home-schooled by his eccentric mother, is a loner whose passion for writing leads him on an journey as his story first gets ripped off by the legendary fantasy novelist, Ronald Chevalier, and then is adapted into a disastrous movie by the small town's most prolific homespun filmmaker."
3730970,Gillface,2008,"50 years after the lake-men (or ""gillfaces"") rose from the swamps to take their place in society, Gil still faces prejudice from his coworkers in the city. The arrival of Nancy, the beautiful new girl in the office, forces Gil to decide whether to risk further rejection, and when their budding relationship is revealed to the others, unexpected emotions run high."
3735644,Global Exaggeration,2008,"""Global Exaggeration,"" chronicles three freedom fighters in a battle against a global enemy, the environment. Michaels, a seasoned soldier, leads a three man squad, which includes former special forces soldier, Stokes, as well as Gregs, the youngest and least experienced soldier of the group. The three men are fighting against the biggest threat to the safety of all men on Earth, global warming. Equipped with guns, knives, CFC canisters, and sun block, these soldiers are fighting for the lives of all the people in the world."
3737194,God Complex,2009,"A computer programmer reflects on his latest software creation, an avatar game called 'The Complex' and decides to destroy it using his latest expansion weather packet, 'Internal Twilight', allowing the users to experience the natural chaos that exists within the real world."
3737648,God's Marble,2008,"In a bleak near future world, there exists a bragged disassociated group of people surviving on the outskirts of Palm Springs, California. The food and water supply is dwindling, crops refuse to grow and the only convenience is the power supplied by the constant spinning of the wind generators. The besieged leader of this camp is one Tom Anderson, a weary and haunted man with more than a lifetime of pain behind his eyes. His depression grows daily as he is reduced to trying to find either survivors of the disaster or possibly even a way out of his dilemma. Supposedly aiding Tom is Mike, more of a hindrance and irritant to Tom rather than an asset to him and his leadership. With Mike constantly writing things on a broken clipboard, he never seems to follow through with anything. Time passes as Tom spirals down a hole of depression and pills while he plays back video of his wife Rachel who painfully reminds him of a happier time when there was love and support in his life. When it seems the darkest, a radio broadcast is intercepted from a Gregory Strumman. As a beacon of hope and a possibility of escape for Tom, he reveals the source of the disaster to Gregory. An alien stone element, God's Marble. This stone had the frightening ability to grow larger unless sealed up. At this point some light is shed as to who may have been responsible for releasing this stone that mutated the planet. Upon Gregory's discovery of the plane that Tom and Mike have at their disposal, Gregory eludes that they may be welcome to their camp where the clean Austrian Alp life in the town of Erlosung is far different than the rough desert existence Tom is dealing with now. Tom even finds there is an additional ray of hope that his missing Rachel could be at the camp awaiting him. Tom calls for Mike to fire up the plane so they can fly off to Gregory's Shangri- La, find his loving wife and live a good life in the clean mountain town. Mike unexpectedly refuses to fly Tom anywhere causing a complete stripping of Tom Anderson's world as we have seen it."
3748051,Greenspoke,2009,"A beautiful Japanese translator and a world-weary vehicle emissions technician awake strangely altered by the work of a brilliant scientist. Drawn to each other, their sudden compulsion and suspicions may tear them apart. A film about the dangers of altering the climate even with the best of intentions."
3750831,Guardian,2008,"Guardian is a story about a man who is so lost in his own despair that he overlooks the consequences of his actions to the outside world. In fact, were it not for the intervention of a mysterious young woman, he would have committed one of the most grievous sins. The beautiful young woman helps the gentleman see the importance of looking at the bigger picture and helps him to find peace in the end."
3750911,Guardians,2009,"Twilight Cove, a small forgotten town, is besieged by hideous creatures summoned into our dimension. It's only a matter of time before the army of creatures attacks the rest of civilization and wreaks havoc upon the world. At dusk, a beat-up truck containing a rag-tag team of hardened mercenaries rolls into town, and this is not the first time they've been called in to exterminate; they are part of a secret society that has been operating outside of the government and the public eye for thousands of years. Their mission is to keep our world safe from evil-of our own creation and from beyond."
3752898,Guns & Cookies,2008,A pair of renegade fighters seeks refuge in a deserted building after fleeing from the unfortunate death of their sister. A dramatic recollection of unanswered questions is heightened by the presence of an unknown and unstoppable entity. This alien encounter is certain death... unless reality can liberate them.
3758168,Half-Life,2008,"A precocious boy and his jaded sister use their imaginative powers to escape a confining home-life, save their self-destructive mother from her charmingly manipulative boyfriend, and finally reinvent their world in a mind bending conclusion."
3760118,Hancock,2008,"The powerful superhero John Hancock has become a joke because of his alcoholism and clumsiness. He has also become the most hated man in Los Angeles. Though he has saved many lives, he also destroyed a lot of property, costing the city millions every time he goes into action. When he saves the life of PR expert Ray Embrey from an oncoming train, the executive is thankful and believes he can restore Hancock's image as a true superhero. He brings the anti-hero home for dinner and introduces him to his son Aaron, a big fan, and to his wife, Mary. But for some mysterious reason Mary doesn't want Hancock anywhere near her or her family."
3760802,Hangar 18,2008,"After spending time in the 'Hangar', Lt. Harry Gonzalez can not distinguish what is current and what was once part of his 'mission'. As his delusions continue to grow, a path of bloody destruction begins to emerge. Lt. Gonzalez will not rest until he completes his twisted mission: kill everything. No longer wishing to have a baby with Harry, his wife, a potential government spy, aborts their unborn child. This sends Harry even further over the edge. No one is safe from this ex-Special Forces mad man with a big knife. The government orders several double agents to kill Harry. The struggle makes its way back to the 'Hangar' where Harry learns of his demonic past."
3761094,"Hank, Aaron and the Alien from Outer Space",2009,"Late one night, after an AAAA meeting, the shy, sensitive Aaron finds a 4-foot alien ""puppet"" on a downtown Portland river dock and takes it home. Hank figures they can boost attendance by advertising a ""mystery guest"" and then making people think it's real. The plan backfires, however, when people boo and walk out. As they leave, the alien comes alive. Aaron is so startled, he hits his head, loses consciousness and has a ""conversion"" experience, leading him to believe he is meant for a ""higher purpose."" Crystal just thinks he needs a girlfriend, and suggests to roommate Alladora that she take up the cause. Instead, Alladora asks for ""Brad's number."" Brad is Crystal's fall back ex-boyfriend no one has ever seen. Crystal and Hank dance around each other, just short of commitment. She's not sure he's true to her, he's not sure she's over Brad. Crystal is ecstatic when Angel, the alien, communicates with her by telepathy. But later she's horrified to learn that Hank is trying to sell Angel on the Internet. She steals Angel, determined to introduce Angel and the ""truth about UFOs"" to the world. The world, however, is full of government agents, reporters, UFO experts and ""alien"" agents, all with their own personal agendas. With everybody after her, Crystal decides the world isn't ready for Angel, and returns to the barn where she and Hank made love in the hay, and where she had her UFO abduction experience...after Hank fell asleep."
3764392,Hardwired,2009,"In a future world dominated by the corporations, Luke Gibson is driving his beloved pregnant wife Veronica to her work on the day of his birthday; out of the blue, a truck hits their car. Luke's medical insurance is expired and he is doomed to die; however, the executive of the Hope Corporation Virgil proposes Luke's sister to submit him to an experimental surgery with the implant of a chip in his brain. Luke awakes and soon he discovers that he has visions and he is Subject 373 of a secret project. He is helped by a team of hackers formed by Keyboard that became paraplegic after being shot by a henchman of the Hope Corporation; his father Hal; Punk Blue; and Punk Red. Luke tries to recover his memories and discover the objective of the mysterious project."
3774358,Hellboy II: The Golden Army,2008,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince before The Golden Army can destroy humanity's existence."
3777905,Here Lies Revelations,2008,"A demented occult leader seeks retribution at God by causing the deaths of innocent victims. Soon his idealistic beliefs are challenged in a revealing debate with a mysterious figure. As the truth unfolds, a new meaning of the word Revelations emerges bearing consequences."
3778425,Hermeneutics in Outer Space,2009,"Amid the familiar iconography embedded in my artwork, I have found several trajectories of meaning. I create objects for an animate world using discarded junk. From the wreckage of post consumer waste, I construct detailed sets with miniature representations that come alive when transformed from their recognizable forms: bugs from junk jewels, trees out of mop tops, dogs from dog hair. These objects act as the mise-en- scene as well as taking on disparate meanings: the leftover commercialization, discovery, expectation, loss. It is the interpretative potential of signage, in fact, that shelters the context of my art and opens up the possibility of dialectic. Historically, natural objects of wonderment have led to the collection of man made curiosities (such as the relic, the miniature, and the artwork), as well as to the division of the sciences, the development of media; and, what has become consumer culture. Within the materiality of my process I attempt to rectify abstractions revolving around commodity fetish, as well as to give a voice to the imagination. The collection is manifested in the history of miniaturization, the souvenir, utopian fantasy, and illusion. These concepts embody the commodified spectacle, a relationship of both conscious wish fulfillment and the unconscious dream."
3780865,HiberNATION,2009,"In response to overpopulation, the government mandates that people must hibernate two months of the year. A person's hibernation cycle is determined by the month of their birth and can not be changed. While hibernation does keep a sixth of the population out of circulation, the true population control effect of hibernation is that people must strategically date, marry and plan the birth of children around their cycle. Mis-cycled children must bear the brunt of their parents carelessness as they spend their youth hibernating without their family... as Jon did. Jon comes out of his hibernation to find that his girlfriend left him for a man of her own cycle. Realizing that his attempts to ignore society's restrictions consistently leads to heartbreak, Jon struggles with whether or not to accept that it is very unlikely he'll find happiness outside of his cycle."
3792805,Homeworld,2008,"The year: 3037. Earth is at war with aliens called Mendax. They have remarkable mental abilities and are determined to wipe out all mankind. In retaliation, a military team is sent to the Mendax homeworld. Their mission: To deliver the Devorga Strain, a powerful virus engineered to attack the Mendax immune system, exterminating them from their planet. One of the team members is terribly injured when their ship crash lands on the Mendax homeworld. Will they leave a member of their team behind, or risk being slowed by the burden? When the secret of Homeworld is discovered, they must find the truth within themselves or all is lost. But how can you learn the truth when everything you see and feel may be an illusion?"
3801097,How to Catch a Mole,2009,"An educational film produced by Whole Films International detailing the latest in Immigrant Mole Catching Technology. The film takes a close loot at a new virus developed by the Whole Worshiper Federation for the purpose of luring and capturing moles of every ethnicity. The newest traps, which they call 'markets', force the moles into high speed relentless competitive behavior for the purpose of obtaining 'goods' and 'services' through the exchange of 'money'. All these mechanisms force the mole out of its tunnel and into the light where it is caught and paraded around like a buffoon in what the Whole Worshipers call 'the workforce'."
3805583,Hunting Grounds,2009,"In January of 2009, an unidentified flying object crash landed in the deserts of New Mexico, some 120 miles from the crash site of the famed Roswell incident which occured in 1947. This mysterious object and it's 'passengers' have been of great interest to the scientific community. The findings of the North American Aeronautical Defense Center are presented here in this documentary film."
3815114,I Would Rather,2008,"A group of friends start playing the game 'would you rather', and when Vivian is asked whether she would save herself or save her friend, Vivian and Sammy both know that Vivian would have rather saved herself than her friend. Sammy leaves the group and goes to the bathroom downstairs where she is assaulted. As Vivian still ponders the question, she receives a text message from Sammy saying 'help'. Vivian expresses her concern to the group, and the rest of the group is startled by Vivian's mention of Sammy. The group has to remind Vivian that Sammy has been dead for a long time. In disbelief, Vivian tries to show them Sammy's text message, but after looking to her phone, the text message has vanished... and so has all of Sammy's stuff. Vivian, unconvinced and unwilling to believe Sammy is truly dead, goes into the bathroom where she finds Sammy in critical condition in the hands of the assailant. After a moment of hesitation, Vivian chooses to save her friend and is injured in the process. However, since Vivian attempts to save friend, rather than herself, Vivian's bravery is rewarded, and both Vivian and Sammy are brought back to life."
3827756,Impolex,2009,"At the end of WWII, the United States sent soldiers across Europe to locate and retrieve the rockets and rocket science that Germany perfected before losing the war. It was called Operation Paperclip. Impolex is the story of one soldier and his mission to find the last two undetonated German rockets."
3827985,Imprint,2009,"Rob Cardine is dying of the recent Long Virus. In order to keep himself alive, he carries out assassinations to receive treatments for his disease. But when an assignment goes wrong, Rob is confronted with his own questions of ethics and humanity. How far is too far?"
3828600,In a Spiral State,2009,"In the city of Los Angeles, millions of lives intersect everyday, but each individual is still isolated from the whole. A number of strange incidents occur to four men and four women, just as their own lives begin to spiral out of control. Surrounded by con artists, frauds, drug addicts, and homeless people, a story starts to form in a screenwriter's head. Little does he know, his characters seem to have come to life as well. Things takes a surprise turn, as these LA residents find themselves locked into a mystery together. While relating to quantum mechanics, our own spiral galaxy, and the struggle of human existence, an urban love story grows out of the vine of disconnection."
3834477,Incitement,2008,"During Incitement, a coming of age ceremony in a dystopian society, citizens learn who they are destined to be with and when they will die. When McKenna and Gabe learn they aren't destined to be together, they resist the system and try to write their own fate."
3835816,Indoc,2008,"Not too far off in the future analog technology could be in our past. And those who strive to only use a rotary phone, typewriters and old school TVs you have to pull a button to turn on, these people could be at risk. Those in the future who do not go through an intdoctrination into the digital world, could find themselves, lost."
3836496,Infestation,2009,"The clumsy Cooper is called by his chief Maureen to be fired from his job. Out of the blue, they hear a shrill noise and they faint. When Cooper wakes up, the finds wrapped in a cocoon and sees a giant insect. He succeeds to escape and release Maureen. They find that the city has been taken over by giant insects and Maureen runs to the street to save her daughter Sara. However a flying insect captures Maurren and Cooper and Sara runs to his office. They release a group from the cocoons and the strong Hugo that is deaf; the sexy and dumb weather girl Cindy; and the janitor Albert decide to cross the street to visit Albert's son that is sick; Cindy's family; and finally Cooper's estranged father Ethan. Cooper hits on Sara and when an insect catches her, he decides to go to their nest to rescue Sara and blow-up the structure. Will he succeed?"
3837594,Ink,2009,"When we go to sleep, two forces battle for our dreams: the Storytellers, who give us good dreams; and the Incubi, who give us nightmares. Widower John Sullivan is estranged from his young daughter Emma, having been deemed unable to care for her. Now on the edge of a huge investment deal with a major corporation, he is unaware that he is being stalked by an Incubus. And on the city outskirts, a mysterious stranger named Ink snatches little Emma from her bed and escapes into the dream world, intent on selling her soul to the Assembly of the Incubi so that he may be allowed entry into their ranks. A small band of Storytellers realizes that the only way to save Emma is to reunite her with her father in the physical world, and they will do anything to make sure that this comes to pass."
3840013,Insight,2009,"A bio-cyber engineer steals a unique vision-enhancement substance for her boyfriend, who has always hated wearing glasses, and fights to keep secret the true purpose of the bio-cybernetic chemical compound. There's much to see in this captivating human sci-fi piece."
3840846,Integral of Time,2009,"Tom is frustrated with life. His marriage seems to be on the rocks. After a encounter with another life form, Tom finds himself lost and in another time. A year has passed. His wife moved on. He must find a way to get back to his family in present day. In order to do this he must follow the clues and be careful of people he thinks are his friends."
3841795,Interplanetary,2008,"A motley assortment of men and women live and work together on a base on Mars for the Interplanetary Corporation. Things are pretty dull and unexciting until one day the crew find themselves under attack not only by a lethal group of strangers, but also from a vicious reptilian humanoid alien beast."
3841989,Interregnum I: Union Pacific,2009,"First installment of the Interregna Cycle: A poetic response to the Bush Jr. years, full of dread, unease and an inescapable state of suspended animation. Magical realism or a sci-fi epic?"
3845931,Iron Man,2008,"The playboy wolf and genius Tony Stark is the successful CIO of the Stark Industries, a weapon company founded by his father. His second in command is Obadiah Stane, who worked with his father, and his loyal and professional secretary is Pepper Potts, who has a crush on Tony. While in Afghanistan to demonstrate the ultimate Jericho missile developed by his company, his military convoy is attacked and Tony is seriously wounded on his chest and kidnapped by a group of rebels that wants him to assemble a missile for their use. Tony stays with his abductors for three months and develops a powerful metallic armor to escape from the cave where he is arrested. He decides to stop manufacturing weapons in his company under the protest of Obadiah, and dedicates his time to improve the armor, manufacturing it with gold and titanium and installing a propulsion system to fly. However, Pepper discovers that Tony was betrayed by Obadiah, who is using Tony's data to build prototype armor for him, transforming it in the ultimate weapon."
3848527,It Came from Over Yonder,2008,"Joe Farmer has a problem. It seems that he has some strange happenings in his cow pasture. Joe elicits the help of Detective Nilbert Futzman and his ""crack"" team of investigators (Dr. Patty Pyerson, a poopologist, Peter Panskey, a UFO expert and Ellen Burley, a psychic) to help him solve the mystery. What ensues is an adventure of idiotic proportions that raises the bar for idiocy to new idiotic heights!"
3849591,It's Alive,2008,"Pregnant college student Lenore Harker leaves college before the end of the semester to move to an isolated house with her boyfriend Frank. When Lenore is ready to deliver the baby, they drive to the hospital. In the surgery room, the two doctors and the two nurses are found slaughtered and Lenore and the baby are found covered of blood. When Lenore is released, the family returns to Frank's house."
